md5_num v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15
72e011b521a49198ff74afc922a22c2f 0.7070351 -0.6970569 -0.61576873 0.21795332 -0.87124646 -0.50537866 -0.699881 0.23430644 0.13424297 0.60035414 0.5303335 -0.47680977 -0.20643784 -0.39560267 -0.4513068
c418d3293a7557c3828f8931827e730c 0.86597717 -0.50148195 -0.60544395 0.23880702 -0.8926292 -0.33802718 -0.67245466 0.11947292 0.06133816 0.6488625 0.55473995 -0.47910285 -0.17609826 -0.4717322 -0.506543
2fd68d15aaa41868da92215e73aea878 -0.60193783 -0.23683524 0.8357572 -0.010954082 -0.963377 -0.3715459 -0.15725023 -1.0290631 0.5955553 0.062363356 -0.010035515 -0.16161099 0.324428 -0.7198356 0.6638872
836b75a799dc70a2d6a7b48805fda054 0.7635948 -0.7193156 -0.65367705 0.3068703 -0.89233047 -0.31859687 -0.61049473 0.085172035 0.016857425 0.7631141 0.46209925 -0.5228578 -0.26043472 -0.40276912 -0.40021703
cc9fbe006b6ea7b7b858a33ad06abb0d 0.72795236 -0.8076176 -0.65376836 0.31771916 -0.785472 -0.4707416 -0.6160216 0.040016048 0.13006172 0.6592414 0.5147078 -0.6036642 -0.23121583 -0.34971604 -0.36695263
c1dd377318c7b167c74c6da147001d1b 0.023292197 0.876362 0.8370059 1.0822366 -0.46605557 -0.7028392 -1.4834654 0.22604316 -0.21615225 0.38612637 -0.80631953 -0.6343051 -1.4486625 -0.60435337 -0.12767003
6a2fe0e8764c22d2aa9c2e24fee1e55e -0.60823226 -0.27046973 0.7600155 0.01392605 -0.9190543 -0.34100288 -0.1826833 -1.183313 0.5756759 0.17239544 -0.013901196 -0.208352 0.29590946 -0.7116159 0.7759447
45b455bd31aa368725da8c31e04d46e7 -0.6859232 -0.3951315 0.7228411 0.050591365 -0.75834405 -0.52437735 -0.08140939 -1.0879815 0.53677994 0.13713011 0.033044025 -0.19895431 0.21766591 -0.8278558 0.7317465
d4c25b002c6d5eef9b06fc63c6b2a2f4 -0.61998755 -0.16704714 0.85963625 -0.11378237 -0.91075146 -0.49365276 -0.3128425 -0.9548444 0.71566975 0.0854241 0.02696335 -0.13142988 0.30969977 -0.71946245 0.7724325
10fe1f6778430b7e588ef75ec1126b18 -0.34673405 1.2551515 -0.8435543 0.15077755 -0.9843096 -1.1695195 0.5385921 -0.22473356 0.124241196 0.8958604 0.3696457 -0.21663785 -1.2155873 0.16458865 0.98880625
05e9a33b615330ecfb49666b310b3492 0.7264233 -0.65527284 -0.5894454 0.38588506 -0.7366836 -0.39066812 -0.5913332 0.13039714 0.018857107 0.852101 0.6245819 -0.43449196 -0.20099963 -0.45044333 -0.33870235
d6712751681fa9a1202e1f4ac696b250 0.678696 -0.7766181 -0.61755335 0.42835835 -0.9585924 -0.48486283 -0.7271845 0.3655531 0.0026163978 0.5408584 0.6402633 -0.5147058 -0.18040286 -0.35583282 -0.25296658
8a6ab9362e91ad885f933794ed266b78 -0.54573476 -0.21395014 0.7224845 -0.012528278 -1.0329757 -0.24729724 -0.15750039 -1.0183545 0.6118739 0.03379664 -0.015352536 -0.18664305 0.34122705 -0.7484923 0.78450423
96f0cac010096faad60cb73abb3d8172 0.8422651 -0.47150996 -0.5245583 0.2968455 -0.88405895 -0.3801071 -0.74253285 0.04852222 0.13929972 0.6256395 0.6386344 -0.45092425 -0.09624345 -0.29233304 -0.4209458
326b05557b69fd7d75da3c60176a8d57 0.698648 -0.7032339 -0.5757555 0.24923596 -0.73758703 -0.5374488 -0.6817777 0.14254445 -0.0009544511 0.767434 0.61819077 -0.44716495 -0.19198222 -0.45762545 -0.40726772
77254446a2db4cfb073e54c9265bd7de 0.8336592 -0.45072553 -0.59059644 0.1928178 -0.8412103 -0.4356876 -0.6906257 0.11148501 0.11768608 0.75322 0.62302566 -0.35732114 -0.13371214 -0.43708715 -0.54757756
a897dddf0869f5553c53014efac5707d 0.6644812 -0.74628407 -0.5583911 0.37501213 -0.93609655 -0.29967847 -0.65397084 0.24161436 0.22096004 0.6581667 0.49053153 -0.60851234 -0.19551483 -0.31075436 -0.32460517
0cec3f8d4a7c0116d9fc2dc985b02236 -0.7221977 -0.29265815 0.6308568 -0.110359386 -0.86335963 -0.6154118 -0.27431104 -1.0007532 0.45218274 0.05127296 0.0025432725 0.038275506 0.34192052 -0.91119945 0.70214677
2261ef61cd537790389f740e171ac828 -0.7018622 -0.35226467 0.700418 0.0012156853 -0.81341225 -0.52754474 -0.23992819 -1.0373005 0.55264497 0.08538045 0.008651293 -0.14902844 0.28692845 -0.749881 0.79553586
29ece9d7f0e48478cf5d147e3d1084b9 0.80582935 -0.53027683 -0.62904394 0.35982895 -0.9341034 -0.33765778 -0.7446484 0.16290997 0.15478468 0.6674368 0.5365868 -0.45455468 -0.16508147 -0.27597243 -0.37566143
cdb041c5f9e08bf16854c8b6a81857ce 0.8083902 -0.64371425 -0.64770436 0.2983238 -0.77695763 -0.5188605 -0.66852933 0.13030589 0.05865912 0.6074062 0.57450956 -0.39704365 -0.19184302 -0.53078294 -0.43918496
c006ba3397b0012c9e4b6dccbb0bdae7 0.765532 -0.6063167 -0.5631091 0.3583755 -0.8602421 -0.29635873 -0.65195334 0.115272656 0.0339526 0.73736304 0.6087922 -0.5372673 -0.17048126 -0.36761644 -0.3526161
d4256cbf6832b87cf5b11ad834e7c5fe 0.024182118 0.873766 1.0559664 1.1721481 -0.59607327 -0.58982617 -1.4909009 0.44209746 -0.052404888 0.3554835 -0.75658524 -0.67664564 -1.4342151 -0.55503875 -0.08763123
47b1f97e81876abc54c2cf087f1c05df -0.43184072 1.2516798 -0.828069 0.23790807 -0.8688166 -1.1276574 0.58954644 -0.32784608 0.027846677 1.0096639 0.34605047 -0.28243816 -1.2385038 0.15894142 1.0156355
68dd8aa41e8a68f7b6609a668ad2ad1f -0.70032 -0.30566442 0.7645009 -0.09243511 -0.85077345 -0.48678002 -0.12393823 -1.0342947 0.5094167 0.111577354 0.011602766 -0.1707179 0.2981915 -0.8878615 0.65447736
5c3cd8f6b4931b47a9a8a94ec6ffca7d -0.7827914 -0.28739876 0.75086683 -0.005255507 -0.83485854 -0.4654063 -0.10097688 -1.0515909 0.47151774 0.13817267 0.1611268 -0.14400832 0.31051803 -0.84143454 0.70524526
43aa47925f7f8bd2b4a4d1c4504f90a1 0.7395556 -0.72706574 -0.67941993 0.3433284 -0.77542305 -0.39468974 -0.6070999 0.03309831 0.03976382 0.7821145 0.43591404 -0.51478535 -0.23351973 -0.38491973 -0.35255176
2369f04b675f931946c1c7dc292dbc40 -0.6138589 -0.19029002 0.70333433 -0.10034187 -0.93946767 -0.43620768 -0.21327484 -1.0201025 0.5667231 0.08831368 -0.14594895 -0.13127223 0.3983895 -0.7890262 0.59467375
e52d62a4ea0c1747219896c628a1d276 0.049614076 0.83988804 0.8570035 1.0846393 -0.5880955 -0.645162 -1.393358 0.28494492 -0.19778578 0.35495374 -0.93207324 -0.77084714 -1.4795222 -0.5257935 -0.12862362
2f8ea398a56d7be7981335440b7ec54c 0.66407067 -0.70647824 -0.6572914 0.4182525 -0.70771587 -0.44894248 -0.6395266 0.07888371 -0.008724631 0.75410205 0.5903289 -0.594909 -0.20626922 -0.39305058 -0.36106506
e11a0ea1a3b1b895b95bf03e430dba03 0.68596005 -0.6240468 -0.67232686 0.25867274 -0.8189246 -0.59520245 -0.6363753 0.24137296 0.068566516 0.63543004 0.5083945 -0.5380384 -0.10975815 -0.45311272 -0.44471252
82f091cb12e2a44891251aaeb6452726 0.80676925 -0.50100434 -0.5221267 0.38139263 -0.83918256 -0.39843038 -0.66020125 0.13885474 -0.003524916 0.66004276 0.6813444 -0.5465541 -0.09370512 -0.37082842 -0.3946315
3a7ff76e7d064b39bcb3768728a38d8e -0.6533498 -0.18828408 0.82280666 -0.058045574 -0.9083712 -0.4536344 -0.15191928 -0.99985105 0.57565427 0.08426383 -0.038735364 -0.0911553 0.33611113 -0.89053303 0.66670567
af3e77a36607a74c4e7915f3c02d95f8 -0.6604087 -0.25061008 0.6723021 -0.11968317 -0.87389356 -0.5700156 -0.24214011 -0.9446079 0.524405 0.046218768 0.044666257 0.030677188 0.35350332 -0.8290838 0.7768293
af42fb20482d14b247c20aff870456cb 0.83404064 -0.5549783 -0.53492594 0.3622601 -0.8794603 -0.37318516 -0.620924 0.14773585 0.08356672 0.6253978 0.6131846 -0.5240365 -0.12194121 -0.371266 -0.43364128
7b24aba214999a456bcd836cf3dacf4f 0.7570667 -0.8125112 -0.6564696 0.34795088 -0.9181185 -0.3326164 -0.6027464 0.07609275 0.009921898 0.6859029 0.35197964 -0.58630043 -0.26078933 -0.3273594 -0.27441388
65bca4376173ecb5b219cd60eac5554e 0.7678198 -0.59948784 -0.6227948 0.25214565 -0.92682487 -0.48645115 -0.72740865 0.24260634 0.044902936 0.6043149 0.58908236 -0.45333174 -0.11409295 -0.41071028 -0.41438264
17783575221fd732fb3cda1d8b025e61 0.14921936 0.86388147 1.0317894 1.1778324 -0.52154666 -0.70835686 -1.5078073 0.25555864 -0.21891047 0.39543954 -0.80207515 -0.52176875 -1.5324404 -0.5353545 -0.0773092
39987f5c6dd12908072fa0ef595e6d68 0.6790941 -0.58356136 -0.5694777 0.3157396 -0.7591673 -0.51851803 -0.7107574 0.1814145 0.055358116 0.62667483 0.66297084 -0.44057846 -0.1414979 -0.4979229 -0.49590972
4eb6376f63beccb67aade7ad6f4f4f15 0.81513786 -0.55681854 -0.6509369 0.36624733 -0.79983336 -0.3661612 -0.6412524 0.13525197 0.15654825 0.70506865 0.5868582 -0.4277963 -0.12570667 -0.44540387 -0.34180993
69bfed2ad80a780773c2b95310ac8415 -0.6230244 -0.14923066 0.78389764 -0.019827021 -0.9519062 -0.299776 -0.091554634 -1.0298729 0.5258694 0.17311817 -0.08232196 -0.1535556 0.32449788 -0.79410344 0.75943124
ff04a17b12c1a667d745333880b175ba 0.7957372 -0.58503985 -0.65260124 0.22856215 -0.7528318 -0.3262275 -0.6197675 0.12785448 0.09926892 0.7868321 0.4932548 -0.6731607 -0.15024129 -0.50423694 -0.42295524
11768bbc2bc3caa089a15f8c50ca54ff -0.66288555 -0.27446923 0.695161 -0.112344824 -0.9176346 -0.47575656 -0.28067452 -0.9834462 0.6452323 0.04643825 -0.088570654 -0.07717477 0.2426944 -0.76963973 0.77313656
97b5bb2b98b81aaa6856f10518c55d52 -0.6781338 -0.24663746 0.7129157 -0.019094912 -0.95944643 -0.40134045 -0.19272786 -0.9605411 0.49948695 0.06252986 -0.01814896 0.01177935 0.30466866 -0.78091997 0.6832549
a1d0bf0b5296993ef3888de6738924ec 0.7450298 -0.77017474 -0.6705921 0.2584107 -0.8228281 -0.5000477 -0.64677733 0.21780434 0.17666937 0.57206714 0.48751506 -0.5808258 -0.20601659 -0.4550802 -0.2825094
e8fa3d26cade5189ca16e2b40307d102 -0.37979788 1.3398604 -0.867417 0.23199704 -0.8734344 -1.2980553 0.47596267 -0.14741847 0.16824102 0.8656974 0.42383185 -0.14881322 -1.2228456 0.024980722 1.0801531
d6788f0371aa983600db40f347409744 0.76565 -0.6230937 -0.5831766 0.24727458 -0.953756 -0.49661422 -0.71777654 0.21465427 0.08849964 0.6047923 0.62029487 -0.5087414 -0.081182115 -0.36587074 -0.45649788
5327bbd125f9788bc6afc697fa26e367 0.7980546 -0.5201954 -0.6110804 0.22148202 -0.85537046 -0.4351658 -0.70957965 0.20376305 0.21051046 0.55749017 0.61627567 -0.5830938 -0.14499696 -0.44427964 -0.41230604
e3b1a3130222d63b7e9571967f15b99b -0.78826755 -0.24352251 0.7403651 -0.07073315 -0.8652963 -0.5200974 -0.111123905 -1.0213 0.51582277 0.11652934 0.018382698 -0.062136497 0.31844643 -0.88286674 0.58585274
ba7833f2d2bbf25575392820b6006054 0.8585016 -0.55995464 -0.5733685 0.38419744 -0.84167594 -0.32529667 -0.69898975 0.04079482 0.0224573 0.7230988 0.61313933 -0.49249342 -0.09662283 -0.36071134 -0.39878762
01a10f8b3adf1dade2f2837e97776b7e -0.6683213 -0.26591215 0.66684806 0.019019838 -0.8558769 -0.5130211 -0.19860366 -1.048459 0.53174853 -0.02342821 0.027365219 -0.14517963 0.24273269 -0.7591749 0.80616
74b5d1f48829ab995e7764de2fb48138 -0.7315871 -0.3701487 0.6490387 0.04077145 -1.0152403 -0.4811034 -0.122933015 -1.0200772 0.4830324 -0.045125913 -0.027103238 -0.14481187 0.35439807 -0.8349245 0.7916497
f4515e4e836885b7ca936f059e362635 0.85861605 -0.14981134 1.6394985 -0.11548391 -1.5636249 -2.388006 -0.32473388 0.17981808 -1.2472737 1.1448951 -0.5736292 -0.4839062 0.98268 0.8189237 0.7357363
81a46dd1f0906866124b72a544916b4c -0.54741395 -0.10038716 0.86043346 -0.09669944 -0.94083726 -0.43455526 -0.11507306 -0.87877923 0.7974866 0.032498598 0.058734696 -0.18559057 0.39642626 -0.83918405 0.65170884
ebbd294ad61feb55bd27bef82af7dada 0.7343318 -0.70138437 -0.5516396 0.37384918 -0.7983176 -0.32039526 -0.57335705 0.16648868 0.13096769 0.82401216 0.5205902 -0.54723376 -0.16582745 -0.43817726 -0.35555115
8388c87082f2169bf0091a22c1b46d9e -0.29268694 1.301192 -0.7799013 0.12795687 -1.0139384 -1.0525649 0.5033927 -0.15966648 0.20644228 0.83427036 0.35573268 -0.35027683 -1.2102058 0.21123025 1.0589026
27624b9fbed6140b2a00e7b7d284a33f 0.8077124 -0.59383684 -0.6039532 0.25697318 -0.87084275 -0.21719727 -0.6319295 0.14986213 0.23751777 0.76830363 0.47483945 -0.7132701 -0.19059643 -0.36958152 -0.3499345
91de9574095e6521b97dcfe282dc2d1a 0.7757767 -0.64348394 -0.60226554 0.22250305 -0.8489317 -0.47898415 -0.6403267 0.259236 0.08054641 0.60271937 0.52257955 -0.6359578 -0.10375152 -0.4774371 -0.38357288
91514d14e857516731d31ecf0333e189 -0.65433574 -0.18275928 0.8353889 -0.18505582 -0.89974296 -0.585046 -0.15263791 -0.97154266 0.5623183 0.049102545 0.010283909 -0.022285836 0.34701943 -0.891247 0.5770151
e69061e81386c88b49a68714a2028b8a -0.71771795 -0.27638477 0.65400994 0.029680068 -0.9270692 -0.48806292 -0.19070193 -1.0433965 0.35834605 0.039022572 0.007318571 -0.010556896 0.33837777 -0.78438807 0.81778914
d9ab1acd5dfecb6d3ce139a575df0208 0.7599687 -0.5126991 -0.5712795 0.45196113 -0.7723093 -0.39790443 -0.75873744 0.0648838 0.03691731 0.7717876 0.73333603 -0.5080721 -0.17873162 -0.32672977 -0.4759583
8c84cf28e1396c61e2d352c140c84db6 -0.66154647 -0.33023894 0.67231023 -0.13211423 -0.81783605 -0.5187541 -0.24431084 -1.0035133 0.52757 0.10455112 -0.08516474 -0.041024867 0.28050777 -0.8611404 0.67555106
535a5f2388a39a5e764fc21d7096cb8b -0.66919315 -0.18747397 0.77650225 -0.08472828 -0.7631979 -0.4860164 -0.10482888 -1.0163532 0.6126162 0.11009476 -0.0761218 -0.3138999 0.30355445 -0.8744247 0.65590024
c5b5321f24b476d0bfd8fb0141bd6cf5 -0.83111113 -0.42460886 0.6586892 0.014180617 -0.7982714 -0.6204788 -0.054440085 -1.1592933 0.37897462 0.13658385 0.0711341 -0.0942578 0.29397297 -0.9132372 0.68182105
e4da1f81dbda802f840731390cc82bc4 0.8184214 -0.6147636 -0.6370677 0.27009353 -0.8226017 -0.39484802 -0.6197084 0.20027864 0.16289082 0.6800725 0.52539235 -0.6473524 -0.14048144 -0.4084457 -0.31571603
bd83793cee7711d127ecddbd39ab3f75 0.7956108 -0.604472 -0.6606071 0.18066555 -0.95000005 -0.4363589 -0.7491127 0.19200692 0.09187165 0.5689403 0.5063378 -0.52397066 -0.17630506 -0.3645607 -0.41027126
45ed0061d3cb263193c1e0cf995848b8 0.80290073 -0.65260404 -0.5853038 0.4088368 -0.87024105 -0.408837 -0.73703223 0.094399974 0.10441427 0.6899017 0.59687114 -0.36635914 -0.17182508 -0.29399046 -0.3787072
b42ead657dadbb5156ec892f22d9fd31 0.61408174 -0.79523015 -0.64357066 0.30488586 -0.73826426 -0.50578463 -0.63674223 0.29495224 0.061355054 0.60281765 0.57147336 -0.60185814 -0.2704918 -0.5374549 -0.358971
10829a68a701515311e7de5ec5ed1e93 -0.54297787 -0.09526559 0.8096411 -0.07359551 -0.9950959 -0.32882443 -0.17098618 -0.98119795 0.64524996 0.07735223 -0.0024702128 -0.16088697 0.3829475 -0.8019455 0.71663886
1fa92915b75819875d30eb549b78b577 0.045739334 0.83972406 0.91990346 1.0954508 -0.55051035 -0.7015086 -1.4704906 0.21692216 -0.23664553 0.43711007 -0.9820711 -0.7137261 -1.4826025 -0.5093218 -0.16964124
4f9bdf47604f7e2a257f023649d8f500 0.046894606 0.8036149 0.88181597 1.1375391 -0.61863005 -0.74215 -1.3936366 0.26742175 -0.16509 0.37266 -1.0039756 -0.66195863 -1.5116549 -0.55841374 -0.15039323
25f3074e6c6f0c02c51e89ac30f2ad6c -0.610343 -0.25805745 0.6738879 -0.0067217546 -0.9375886 -0.39842147 -0.16882877 -1.1231167 0.5761543 0.06393642 -0.02484993 -0.19330464 0.32055533 -0.73988765 0.7553719
f171dca502b589b25467af01fa49c08e -0.5978004 -0.231883 0.7254466 -0.06302368 -0.896085 -0.45071128 -0.031871576 -0.93789345 0.5652041 0.11913454 -0.015445277 -0.11835725 0.39616275 -0.84587055 0.69994617
a4610ccf936fc1f63e491322c3bbc6ed 0.12208208 0.8813782 0.9458322 1.2252975 -0.5789312 -0.6176566 -1.30925 0.10276482 -0.28207472 0.3777173 -0.8463553 -0.62205005 -1.4642744 -0.52810735 -0.24895966
41dbed0965f095e19ae181475b1e2e73 -0.56336015 -0.2733133 0.6971313 -0.07954276 -0.84836096 -0.46128988 -0.19883789 -1.0652151 0.62531847 0.08945009 -0.102831155 -0.23137528 0.32630676 -0.7977952 0.7349946
cef450bdedd8b1c15c77fd426f3b8975 -0.6000718 -0.011054769 0.76198983 -0.014038809 -1.0871826 -0.23666237 -0.10454897 -0.9661471 0.5385552 0.11385593 0.02197011 -0.04197822 0.41245344 -0.7499527 0.7350873
8027b43714c0dbe43518b1a1cee4e19d 0.79107875 -0.6352308 -0.65694916 0.1937058 -0.8060601 -0.41451597 -0.693833 0.11777001 0.16488963 0.62412024 0.47242278 -0.571561 -0.17467733 -0.5090061 -0.41162854
88b184824f4b0ba8c86cffb2ff773f0e -0.6294075 -0.31348568 0.78621614 0.006986249 -0.9332487 -0.41810685 -0.17756785 -1.0699577 0.467651 0.06425443 0.08004164 -0.0366098 0.2978637 -0.78386444 0.800507
e8443a39b4d1ae880bf57b0172e62af0 0.6647359 -0.70176804 -0.66295666 0.3600684 -1.0188286 -0.39799672 -0.7055681 0.2732058 0.016181074 0.5905625 0.49604768 -0.5095157 -0.13317987 -0.33539134 -0.29047546
cc9b3a8528d2b2b38d4da97159492cb2 0.7275935 -0.69052696 -0.61519766 0.27262893 -0.779781 -0.3885646 -0.6337517 0.114321314 0.06415796 0.71763605 0.47876865 -0.6106269 -0.13798384 -0.42580864 -0.34927565
c94563b5fd22b4a4556eec1245bc15f9 0.09195451 0.8117019 1.0031844 1.0178592 -0.54398215 -0.62449646 -1.3222569 0.3676876 -0.08862769 0.48890188 -0.9192055 -0.7805045 -1.4776837 -0.51805454 -0.16844098
46d51b61ad8d5cb85ad51932a531440a -0.7419151 -0.33685195 0.6987676 -0.1671062 -0.7310835 -0.48453987 -0.11026637 -0.9238082 0.5635085 0.18307064 -0.011161442 -0.22691596 0.27168187 -0.9012975 0.68532145
daafc1bd6b383965190a4b11feb9ccf1 0.80813783 -0.6229766 -0.62721866 0.28636214 -0.9177882 -0.42381766 -0.6794097 0.1534914 0.004793787 0.7164627 0.55320954 -0.41262627 -0.19020428 -0.35979688 -0.41636297
c8d4d6a7274c95e80400fa5a420d06dc -0.6060614 -0.19449222 0.7274176 -0.13916562 -0.9796498 -0.45419148 -0.21091297 -0.9954011 0.6168704 -0.001681095 -0.09836194 0.010341065 0.24723817 -0.8059551 0.8022447
e6134d527e2350c5966da38b1d49b092 0.87929904 -0.5050452 -0.51961404 0.29023683 -0.87966526 -0.39922357 -0.72150433 0.17453024 0.1362182 0.6145604 0.6389256 -0.4452544 -0.11123872 -0.42815307 -0.4508771
f976852041df78c0bf42cac0e0adf770 -0.4537809 1.0660022 -0.89207745 0.11491129 -1.04578 -1.1806036 0.48087597 -0.09707923 0.112488285 0.84246284 0.26545122 -0.33662352 -1.3315623 0.24358618 1.1788584
7a32f5178c5951515e95bb040157c253 0.7595019 -0.4635675 -0.5327068 0.29875377 -0.84618956 -0.45263445 -0.769544 0.1741469 0.075669914 0.6283923 0.778338 -0.35188693 -0.11345379 -0.37750846 -0.42544597
a9bf67940d4d7e75fd65c46e23d54c51 -0.43061292 1.1609952 -0.92532283 0.12353742 -0.8759327 -1.3687975 0.5583514 -0.12721847 -0.01877203 0.7970178 0.4308612 -0.113908246 -1.2252095 0.036907613 0.9875491
908293b2b13a9bfb0d99fe86497eeb20 0.7648799 -0.73117703 -0.58598226 0.34624866 -0.84269613 -0.38472444 -0.58839023 0.17463899 0.0646419 0.7024474 0.5699126 -0.50040793 -0.19489281 -0.43522573 -0.32040936
a11bcdb47d8331735bb2a68797b58332 0.67224616 -0.7894705 -0.6320767 0.35718128 -0.9215789 -0.3318829 -0.6219535 0.20256826 0.072658926 0.65973586 0.44222403 -0.63733786 -0.21564029 -0.3823073 -0.24667697
93299ecdaeebb9623d7ea4acb4d89ef1 -0.60524386 -0.08975845 0.80478626 -0.02060797 -1.0236003 -0.32266346 -0.1614 -0.96281874 0.5977061 0.123824336 0.010366061 -0.019082263 0.431696 -0.7969123 0.63368475
edf0a57822430711cd6379b95191337c -0.7130475 -0.27567255 0.8071011 0.123719975 -0.8493796 -0.31917906 -0.10728067 -1.0136653 0.46152264 0.19417793 0.03358724 -0.12042176 0.30806506 -0.92631096 0.76252973
2bb3c9bf2096a9bf3900572e06dea8ba 0.13881533 0.93042386 0.9864531 1.0669982 -0.5249706 -0.58496547 -1.3524162 0.2760118 -0.13982016 0.46594316 -0.8970487 -0.7101214 -1.5205854 -0.57714164 -0.17450383
d9465f2b6cb130e0507844b45a38316b 0.74597317 -0.6406472 -0.5254321 0.39132935 -0.8744091 -0.4053502 -0.69547135 0.32911876 0.12395556 0.6773949 0.6604271 -0.54907787 -0.15821013 -0.31668532 -0.25523221
afa53e0d5f7675236aa310d103979ee4 -0.7627683 -0.37918395 0.7053936 -0.06650593 -0.84333813 -0.5158237 -0.15422441 -1.0360574 0.44844177 0.19739686 0.036919467 -0.029530933 0.30206972 -0.8593872 0.7273303
48e18ba752463744d4fc37f49af0c486 -0.7160145 -0.30054277 0.7528303 -0.07250817 -0.9585147 -0.51884425 -0.054922685 -0.91452706 0.57742566 0.11133666 0.10130601 -0.04994005 0.39927065 -0.81188345 0.6783035
f4715b2b14e5eb1d364d9ed0bd1a8d65 -0.4594288 1.0765301 -0.89541703 0.1411455 -1.0278167 -1.2041805 0.5206386 -0.06513898 0.24892665 0.75408113 0.25441328 -0.2928075 -1.2722656 0.12557402 1.1527901
04d64b73a2da08081d1c9bc75dc93271 -0.6124392 -0.2309527 0.8042324 -0.11233442 -0.7326669 -0.42069754 -0.19651537 -1.0430448 0.6764654 0.17576334 0.0009140843 -0.31794024 0.23009326 -0.81218743 0.7311237
58c71e6a9c15fc82dd2a2973b2913537 0.86964107 -0.5731367 -0.58409023 0.2877653 -0.74938625 -0.2481472 -0.63556325 -0.012736442 0.07838445 0.7870461 0.5205288 -0.7675645 -0.19330846 -0.40585464 -0.42967403
cc9e40b12882dcaf01d323d25614797e -0.5794511 -0.22214639 0.76047343 -0.01841743 -0.92633384 -0.33650678 -0.18578917 -1.0399492 0.6488142 0.19947986 0.041677356 -0.15131167 0.31520024 -0.7270374 0.79668754
3ebd9f9a2507b693bfc33cb466383f79 -0.65996206 -0.2382956 0.7470839 -0.07083428 -0.89804286 -0.4869489 -0.1656088 -0.97242385 0.6077842 0.11161338 0.05816369 -0.15029964 0.36169118 -0.75297296 0.70242125
b48b2d51101960ae63479ed265509dd7 -0.5759203 -0.08287081 0.8119373 -0.12973589 -0.9179518 -0.39044958 -0.19601522 -0.8305744 0.6936136 0.09594143 0.019533 -0.20093873 0.48480013 -0.8432788 0.7125526
6da1a2bf4efb4630644d83eea8af84b1 -0.66221213 -0.28640482 0.68604475 -0.029291948 -0.9526619 -0.42965984 -0.20327184 -1.0948393 0.49541587 0.049885314 -0.08118019 -0.12006172 0.30528143 -0.7147545 0.77760154
81e337e711713c737625c8364ca89090 0.8080052 -0.57905024 -0.58968467 0.18035595 -0.82189304 -0.4688432 -0.74755114 0.24491434 0.0982708 0.59288657 0.6602855 -0.47671592 -0.15167604 -0.5600405 -0.43989536
fe1294d78b2739b964be6a50be9b2804 0.6895066 -0.66171056 -0.6036984 0.2900474 -0.7866959 -0.49225044 -0.6636562 0.29627344 0.12956627 0.6435562 0.6553324 -0.5607824 -0.17775905 -0.4986714 -0.37540925
c1b4b4de732f5cb6682897586dcfd9a8 0.7262679 -0.7080306 -0.649628 0.24090134 -0.90111285 -0.43155265 -0.7370898 0.26809266 0.12101181 0.6837385 0.52269405 -0.50745034 -0.15250304 -0.49528426 -0.36991295
814e7899f4bcced911ec16c8f3bd1906 0.7685123 -0.71578556 -0.5777498 0.3373882 -0.90373856 -0.31182754 -0.5653758 0.13090838 0.17364702 0.69556993 0.4142961 -0.5631429 -0.2128787 -0.34733406 -0.3304027
238c701548f06dc8d247884ad47a18d5 -0.38705957 1.2158593 -0.8586954 0.123728536 -0.8560411 -1.1739073 0.5751969 -0.20040509 -0.0007631302 0.89110315 0.39147633 -0.24004218 -1.2379559 0.0337108 0.96192837
883164ca906f4d1fcb82d06e2d4145b1 -0.39236614 1.2018865 -0.864609 0.15368615 -0.7745557 -1.2207388 0.6058928 -0.35277387 0.03602145 1.0061625 0.27523342 -0.23570524 -1.2940743 0.06619453 0.96930903
39a801b82405e0414a8fa5a1d70088fa 0.7749914 -0.63308775 -0.5587024 0.3284441 -0.9129172 -0.38263506 -0.6550787 0.14080523 0.1076796 0.643244 0.578942 -0.4497603 -0.14048295 -0.37438685 -0.41310516
f236010f907a76ca14b40f791711de25 0.60810727 -0.7910119 -0.6839788 0.29998222 -0.76882535 -0.5663951 -0.66227543 0.27540132 0.06341405 0.6332254 0.60886735 -0.46274912 -0.22805025 -0.55287254 -0.36626342
cc66ee9b042054caf5ba01330b79c3f0 -0.74268335 -0.09443463 0.7278401 -0.029866647 -1.0833057 -0.4003424 -0.13988519 -0.97554946 0.4032844 0.11732484 0.0028898844 0.03851992 0.4258882 -0.78759474 0.67091113
9b93bc092018ebdad38006b6588b454a 0.78783655 -0.6640198 -0.5355357 0.40116036 -0.8206613 -0.2762989 -0.6471186 0.05410447 0.09550085 0.73507464 0.57250845 -0.5244887 -0.23276871 -0.28953066 -0.33045495
f4700944a0c1096f63106ef5bc366550 0.69123185 -0.60503125 -0.5929609 0.3306757 -0.7430791 -0.43784037 -0.70969194 0.25832686 0.096684694 0.7358488 0.64815176 -0.5943427 -0.08506598 -0.4645697 -0.33828694
fda6f09f6dcac86d30ff180caa5f9694 -0.57917374 -0.33839738 0.69444513 -0.16599964 -0.8887069 -0.54175705 -0.2803951 -0.99049973 0.61944604 -0.049442537 0.020650584 -0.14154685 0.29108125 -0.6901653 0.7739261
